REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
CHE,CO2_LULUCF,T_CO2E,2021,-1937057000.0,3
CHE,CH4_LULUCF,T_CO2E,2021,13528000.0,3
TUR,N2O_LULUCF,T_CO2E,2021,577108000.0,3
TUR,CO2_LULUCF,T_CO2E,2021,-48419657000.0,3
TUR,CH4_LULUCF,T_CO2E,2021,696790000.0,3
GBR,CO2_LULUCF,T_CO2E,2021,-5818627000.0,3
GBR,N2O_LULUCF,T_CO2E,2021,1288849000.0,3
GBR,CH4_LULUCF,T_CO2E,2021,5694051000.0,3
USA,CO2_LULUCF,T_CO2E,2021,-832038973000.0,3
USA,CH4_LULUCF,T_CO2E,2021,65970465000.0,3
USA,N2O_LULUCF,T_CO2E,2021,11843474000.0,3
BGR,CH4_LULUCF,T_CO2E,2021,142098000.0,3
BGR,CO2_LULUCF,T_CO2E,2021,-9592858000.0,3
BGR,N2O_LULUCF,T_CO2E,2021,306672000.0,3
HRV,CO2_LULUCF,T_CO2E,2021,-5923761000.0,3
HRV,N2O_LULUCF,T_CO2E,2021,114866000.0,3
HRV,CH4_LULUCF,T_CO2E,2021,6529000.0,3
CYP,CH4_LULUCF,T_CO2E,2021,5478000.0,3
CYP,N2O_LULUCF,T_CO2E,2021,3919000.0,3
CYP,CO2_LULUCF,T_CO2E,2021,-244723000.0,3
KAZ,CH4_LULUCF,T_CO2E,2021,56350000.0,3
KAZ,CO2_LULUCF,T_CO2E,2021,2604370000.0,3
KAZ,N2O_LULUCF,T_CO2E,2021,53640000.0,3
MLT,N2O_LULUCF,T_CO2E,2021,582000.0,3
MLT,CO2_LULUCF,T_CO2E,2021,56000.0,3
ROU,CH4_LULUCF,T_CO2E,2021,3558000.0,3
ROU,CO2_LULUCF,T_CO2E,2021,-49330002000.0,3
ROU,N2O_LULUCF,T_CO2E,2021,68019000.0,3
RUS,N2O_LULUCF,T_CO2E,2021,18475426000.0,3
RUS,CH4_LULUCF,T_CO2E,2021,28528771000.0,3
RUS,CO2_LULUCF,T_CO2E,2021,-531828879000.0,3
UKR,CO2_LULUCF,T_CO2E,2021,14048786000.0,3
UKR,N2O_LULUCF,T_CO2E,2021,172361000.0,3
UKR,CH4_LULUCF,T_CO2E,2021,9213000.0,3
AUS,N2O_LULUCF,T_CO2E,2020,3253856000.0,3
AUS,CO2_LULUCF,T_CO2E,2020,-59086939000.0,3
AUS,CH4_LULUCF,T_CO2E,2020,13326326000.0,3
AUT,N2O_LULUCF,T_CO2E,2020,114776000.0,3
AUT,CO2_LULUCF,T_CO2E,2020,-5363884000.0,3
AUT,CH4_LULUCF,T_CO2E,2020,26911000.0,3
BEL,N2O_LULUCF,T_CO2E,2020,103993000.0,3
BEL,CO2_LULUCF,T_CO2E,2020,-438894000.0,3
CAN,N2O_LULUCF,T_CO2E,2020,305123000.0,3
CAN,CH4_LULUCF,T_CO2E,2020,531636000.0,3
CAN,CO2_LULUCF,T_CO2E,2020,-14224441000.0,3
CHL,CO2_LULUCF,T_CO2E,2020,-50249489000.0,3
CHL,CH4_LULUCF,T_CO2E,2020,309448000.0,3
CHL,N2O_LULUCF,T_CO2E,2020,212663000.0,3
CZE,N2O_LULUCF,T_CO2E,2020,20027000.0,3
CZE,CH4_LULUCF,T_CO2E,2020,33443000.0,3
CZE,CO2_LULUCF,T_CO2E,2020,11214380000.0,3
DNK,CO2_LULUCF,T_CO2E,2020,2809277000.0,3
DNK,N2O_LULUCF,T_CO2E,2020,40048000.0,3
DNK,CH4_LULUCF,T_CO2E,2020,288635000.0,3
EST,N2O_LULUCF,T_CO2E,2020,271915000.0,3
EST,CH4_LULUCF,T_CO2E,2020,75539000.0,3
EST,CO2_LULUCF,T_CO2E,2020,2161618000.0,3
FIN,CH4_LULUCF,T_CO2E,2020,854943000.0,3
FIN,CO2_LULUCF,T_CO2E,2020,-11762950000.0,3
FIN,N2O_LULUCF,T_CO2E,2020,1795038000.0,3
FRA,CO2_LULUCF,T_CO2E,2020,-24441121000.0,3
FRA,CH4_LULUCF,T_CO2E,2020,1138873000.0,3
FRA,N2O_LULUCF,T_CO2E,2020,1065734000.0,3
DEU,N2O_LULUCF,T_CO2E,2020,1146085000.0,3
DEU,CH4_LULUCF,T_CO2E,2020,6561425000.0,3
DEU,CO2_LULUCF,T_CO2E,2020,-3510674000.0,3
GRC,CH4_LULUCF,T_CO2E,2020,20958000.0,3
GRC,N2O_LULUCF,T_CO2E,2020,14130000.0,3
GRC,CO2_LULUCF,T_CO2E,2020,-5450985000.0,3
HUN,CH4_LULUCF,T_CO2E,2020,12097000.0,3
HUN,CO2_LULUCF,T_CO2E,2020,-7151890000.0,3
HUN,N2O_LULUCF,T_CO2E,2020,30248000.0,3
ISL,N2O_LULUCF,T_CO2E,2020,899000.0,3
ISL,CO2_LULUCF,T_CO2E,2020,5666154000.0,3
ISL,CH4_LULUCF,T_CO2E,2020,3753728000.0,3
IRL,N2O_LULUCF,T_CO2E,2020,403950000.0,3
IRL,CH4_LULUCF,T_CO2E,2020,632391000.0,3
IRL,CO2_LULUCF,T_CO2E,2020,6006109000.0,3
ISR,CO2_LULUCF,T_CO2E,2020,-260162000.0,3
ITA,CH4_LULUCF,T_CO2E,2020,371092000.0,3
ITA,CO2_LULUCF,T_CO2E,2020,-33381057000.0,3
ITA,N2O_LULUCF,T_CO2E,2020,465243000.0,3
JPN,N2O_LULUCF,T_CO2E,2020,407183000.0,3
JPN,CH4_LULUCF,T_CO2E,2020,69665000.0,3
JPN,CO2_LULUCF,T_CO2E,2020,-52070758000.0,3
KOR,CH4_LULUCF,T_CO2E,2020,297570000.0,3
KOR,CO2_LULUCF,T_CO2E,2020,-38185340000.0,3
